product_id,nombre,sustituto_id,nombre_sust,score,categoria,uom
1163,226ers batido keto protein 500 gr sabor limon-yogurt,1162,226ers batido keto protein 500 gr sabor chocolate,0.8172660546094239,Proteínas,g
1169,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor sanda,1107,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor chocolate,0.9700615712975275,Recuperación,g
1169,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor sanda,1116,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor vainilla,0.9664141286510495,Recuperación,g
1169,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor sanda,1170,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor fresa,0.9662480874564389,Recuperación,g
1170,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor fresa,1107,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor chocolate,0.9833271910305715,Recuperación,g
1170,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor fresa,1116,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor vainilla,0.9796298695015794,Recuperación,g
1170,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor fresa,1169,226ers recovery drink 500 gr - batido recuperador muscular sin gluten - bajo en azaocar / low sugar - proteana de suero de leche grass fed sabor sanda,0.9662480874564389,Recuperación,g
1277,amix glutamina + bcaa 530 gr - retrasa la fatiga y eelera la recuperacion de entrenamientos intensos sabor naranja,1581,amix glutamina + bcaa 530 gr - retrasa la fatiga y eelera la recuperacion de entrenamientos intensos sabor cola,0.9524123366575258,Aminoacidos,g
1282,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor cola,1300,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor naranja,0.9479124217733216,Aminoacidos,g
1282,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor cola,1690,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor lima-limon,0.923568044796167,Aminoacidos,g
1300,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor naranja,1282,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor cola,0.9479124217733216,Aminoacidos,g
1300,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor naranja,1690,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor lima-limon,0.9340861976801388,Aminoacidos,g
1307,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate negro,1353,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate blanco,0.9593176365502124,Proteínas,g
1307,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate negro,1783,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - crema de spa(c)culoos,0.8613860872187777,Proteínas,g
1307,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate negro,1340,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor trigo espelta - crema chocolate y avellana,0.8045815338642085,Proteínas,g
1321,amix nitronox 1 shot x 60 ml - suplemento deportivo aporte extra de energia sabor frutas del bosque,1357,amix nitronox 1 shot x 60 ml - suplemento deportivo aporte extra de energia sabor uva,0.8594169194109957,Pre-Entreno,ml
1323,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor coco-chocolate,1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,0.9456129122614965,Proteínas,g
1323,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor coco-chocolate,1771,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor cacahuete,0.9309242906396372,Proteínas,g
1323,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor coco-chocolate,1773,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor manzana,0.9297274353372071,Proteínas,g
1334,amix exclusive protein bar 1 barrita x 85 gr sabor doble chocolate holandes,1777,amix exclusive protein bar 1 barrita x 85 gr sabor naranja-chocolate,0.7325177007459127,Proteínas,g
1334,amix exclusive protein bar 1 barrita x 85 gr sabor doble chocolate holandes,1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,0.7242037300039486,Proteínas,g
1340,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor trigo espelta - crema chocolate y avellana,1353,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate blanco,0.8117153027508636,Proteínas,g
1340,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor trigo espelta - crema chocolate y avellana,1307,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate negro,0.8045815338642085,Proteínas,g
1340,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor trigo espelta - crema chocolate y avellana,1783,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - crema de spa(c)culoos,0.7595057891772046,Proteínas,g
1351,amix hd-pro bar - barrita proteica 1 barrita x 60 gr sabor avellana-choco,1364,amix hd-pro bar - barrita proteica 1 barrita x 60 gr sabor caramelo-chocolate,0.8202635214810329,Proteínas,g
1353,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate blanco,1307,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate negro,0.9593176365502124,Proteínas,g
1353,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate blanco,1783,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - crema de spa(c)culoos,0.8690235099158741,Proteínas,g
1353,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor black cookie - chocolate blanco,1340,amix dunky zero mr poppers 1 rosquilla x 70 gr alto en proteinas bajo en azaocar sabor trigo espelta - crema chocolate y avellana,0.8117153027508636,Proteínas,g
1357,amix nitronox 1 shot x 60 ml - suplemento deportivo aporte extra de energia sabor uva,1321,amix nitronox 1 shot x 60 ml - suplemento deportivo aporte extra de energia sabor frutas del bosque,0.8594169194109957,Pre-Entreno,ml
1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,1777,amix exclusive protein bar 1 barrita x 85 gr sabor naranja-chocolate,0.8746127905327423,Proteínas,g
1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,1363,amix exclusive protein bar 1 barrita x 85 gr sabor chocolate blanco - coco,0.8170450017926787,Proteínas,g
1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,1781,amix exclusive protein bar 1 barrita x 85 gr sabor pistacho-caramelo,0.750248096177581,Proteínas,g
1362,amix tigger zero protein bar 1 barrita x 60 gr sabor cacahuete-caramelo,1785,amix tigger zero protein bar 1 barrita x 60 gr sabor vainilla-caramelo,0.9013479811543658,Barritas,g
1363,amix exclusive protein bar 1 barrita x 85 gr sabor chocolate blanco - coco,1777,amix exclusive protein bar 1 barrita x 85 gr sabor naranja-chocolate,0.8264248046828618,Proteínas,g
1363,amix exclusive protein bar 1 barrita x 85 gr sabor chocolate blanco - coco,1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,0.8170450017926787,Proteínas,g
1363,amix exclusive protein bar 1 barrita x 85 gr sabor chocolate blanco - coco,1781,amix exclusive protein bar 1 barrita x 85 gr sabor pistacho-caramelo,0.7089121529649467,Proteínas,g
1364,amix hd-pro bar - barrita proteica 1 barrita x 60 gr sabor caramelo-chocolate,1351,amix hd-pro bar - barrita proteica 1 barrita x 60 gr sabor avellana-choco,0.8202635214810329,Proteínas,g
1368,amix exclusive protein bar 1 barrita x 85 gr sabor frutas del bosque,1777,amix exclusive protein bar 1 barrita x 85 gr sabor naranja-chocolate,0.7314443760322985,Proteínas,g
1368,amix exclusive protein bar 1 barrita x 85 gr sabor frutas del bosque,1361,amix exclusive protein bar 1 barrita x 85 gr sabor banana-chocolate,0.7231425873717455,Proteínas,g
1369,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor vainilla-almendra,1378,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor mango,0.9064516355845477,Proteínas,g
1369,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor vainilla-almendra,1373,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor coco-chocolate,0.9033551122013799,Proteínas,g
1369,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor vainilla-almendra,1788,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor doble chocolate,0.8998153592588285,Proteínas,g
1373,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor coco-chocolate,1788,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor doble chocolate,0.9420812143061257,Proteínas,g
1373,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor coco-chocolate,1378,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor mango,0.9311001792934833,Proteínas,g
1373,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor coco-chocolate,1369,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor vainilla-almendra,0.9033551122013799,Proteínas,g
1375,amix predator protein 1 sobre x 30 gr sabor chocolate,1795,amix predator protein 1 sobre x 30 gr sabor vainilla,0.9188986489256048,Proteínas,g
1378,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor mango,1373,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor coco-chocolate,0.9311001792934833,Proteínas,g
1378,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor mango,1788,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor doble chocolate,0.9274517086589038,Proteínas,g
1378,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor mango,1369,amix low-carb 33% protein bar - barrita proteica 1 barrita x 60 gr regenera los maosculos sabor vainilla-almendra,0.9064516355845477,Proteínas,g
1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,1771,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor cacahuete,0.953287701582649,Proteínas,g
1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,1773,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor manzana,0.9520620944609393,Proteínas,g
1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,1770,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor frutas,0.9518425326657413,Proteínas,g
1427,"amix monster beef 2 kg + 200 gr - proteana de ternera / contiene bcaa y glutamina - favorece el anabolismo muscular, ra!pida y total absorcion sabor frutas del bosque",1428,"amix monster beef 2 kg + 200 gr - proteana de ternera / contiene bcaa y glutamina - favorece el anabolismo muscular, ra!pida y total absorcion sabor fresa-pla!tano",0.8824404901198221,Proteínas,g
1428,"amix monster beef 2 kg + 200 gr - proteana de ternera / contiene bcaa y glutamina - favorece el anabolismo muscular, ra!pida y total absorcion sabor fresa-pla!tano",1427,"amix monster beef 2 kg + 200 gr - proteana de ternera / contiene bcaa y glutamina - favorece el anabolismo muscular, ra!pida y total absorcion sabor frutas del bosque",0.8824404901198221,Proteínas,g
1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,0.9440259644869972,Aminoacidos,g
1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,0.9295706369534829,Aminoacidos,g
1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,0.9070338280446288,Aminoacidos,g
1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,0.9295706369534829,Aminoacidos,g
1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,0.9295706369534829,Aminoacidos,g
1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,0.8931449398555341,Aminoacidos,g
1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,0.9070338280446288,Aminoacidos,g
1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,0.9070338280446288,Aminoacidos,g
1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,0.8931449398555341,Aminoacidos,g
1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,1456,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor pia+-a,0.9440259644869972,Aminoacidos,g
1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,1457,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor lima-limon,0.9295706369534829,Aminoacidos,g
1461,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor mango,1459,amix glutamina + bcaa 1000 gr - suplemento alimenticio favorece la mejora del rendimiento + contiene aminoa!cidos bcaa sabor frutas del bosque,0.9070338280446288,Aminoacidos,g
1507,amix bcaa micro instant juice 400 gr + 100 gr - aminoa!cidos ramificados 2:1:1 aumenta energia y resistencia / bcaa polvo sabor lima-limon,1508,amix bcaa micro instant juice 400 gr + 100 gr - aminoa!cidos ramificados 2:1:1 aumenta energia y resistencia / bcaa polvo sabor sanda,0.93866082799853,Aminoacidos,g
1508,amix bcaa micro instant juice 400 gr + 100 gr - aminoa!cidos ramificados 2:1:1 aumenta energia y resistencia / bcaa polvo sabor sanda,1507,amix bcaa micro instant juice 400 gr + 100 gr - aminoa!cidos ramificados 2:1:1 aumenta energia y resistencia / bcaa polvo sabor lima-limon,0.93866082799853,Aminoacidos,g
1581,amix glutamina + bcaa 530 gr - retrasa la fatiga y eelera la recuperacion de entrenamientos intensos sabor cola,1277,amix glutamina + bcaa 530 gr - retrasa la fatiga y eelera la recuperacion de entrenamientos intensos sabor naranja,0.9524123366575258,Aminoacidos,g
1665,amix glutamina micro powder drink 360 gr / eelera la recuperacion - mejora el rendimiento fasico / ideal para deportistas sabor melon-kiwi,1666,amix glutamina micro powder drink 360 gr / eelera la recuperacion - mejora el rendimiento fasico / ideal para deportistas sabor frutas del bosque,0.8723678457382961,Aminoacidos,g
1666,amix glutamina micro powder drink 360 gr / eelera la recuperacion - mejora el rendimiento fasico / ideal para deportistas sabor frutas del bosque,1665,amix glutamina micro powder drink 360 gr / eelera la recuperacion - mejora el rendimiento fasico / ideal para deportistas sabor melon-kiwi,0.8723678457382961,Aminoacidos,g
1690,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor lima-limon,1300,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor naranja,0.9340861976801388,Aminoacidos,g
1690,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor lima-limon,1282,amix glutamina + bcaa 300 gramos aminoa!cidos - retrasa la fatiga y eelera la recuperacion sabor cola,0.923568044796167,Aminoacidos,g
1770,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor frutas,1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,0.9518425326657413,Proteínas,g
1770,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor frutas,1771,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor cacahuete,0.9370571436078845,Proteínas,g
1770,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor frutas,1773,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor manzana,0.9358524035207647,Proteínas,g
1771,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor cacahuete,1411,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor vainilla,0.953287701582649,Proteínas,g
1771,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor cacahuete,1773,amix isoprime cfm isolate protein 1 sobre x 28 gr - contiene enzimas digestivas / proteinas para aumentar masa muscular sabor manzana,0.9372732948530671,Proteínas,g
