date,cluster_id,sales_quantity,price_factor_effective,m_agosto_nonprice,m_competition,m_inflation,m_promo,price_factor_effective_lag1,m_agosto_nonprice_lag1,m_competition_lag1,m_inflation_lag1,m_promo_lag1,price_factor_effective_lag7,m_agosto_nonprice_lag7,m_competition_lag7,m_inflation_lag7,m_promo_lag7
2022-01-11,1,4931.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-12,1,5131.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-13,1,5120.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-14,1,5570.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-15,1,5581.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-16,1,3945.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-17,1,4063.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-18,1,3456.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-19,1,3617.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-20,1,3629.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-21,1,3247.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-22,1,3251.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-23,1,3247.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-24,1,2952.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-25,1,2940.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-26,1,3044.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-27,1,3038.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-28,1,3256.0,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-29,1,3248.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-30,1,3258.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-01-31,1,2951.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-01,1,4072.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-02,1,4275.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-03,1,4272.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-04,1,4613.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-1.6765628141782651,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-05,1,4622.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-06,1,4610.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-07,1,4091.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-08,1,4102.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-09,1,4279.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-10,1,4271.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-11,1,3923.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-12,1,3940.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-13,1,3948.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-14,1,5766.0,-0.9118883055060317,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-15,1,3461.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-0.9118883055060317,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-16,1,3629.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-17,1,3619.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-18,1,3958.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-19,1,3942.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-20,1,3946.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-21,1,2965.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,-0.9118883055060317,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-22,1,2949.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-23,1,3045.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-24,1,3032.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-25,1,3254.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-26,1,3262.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-27,1,3242.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-02-28,1,2952.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-01,1,4075.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-02,1,4255.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-03,1,4253.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-04,1,4623.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-05,1,4633.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-06,1,4648.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-07,1,4085.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-08,1,4065.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-09,1,4255.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-10,1,4285.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-11,1,3963.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-12,1,3948.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-13,1,3944.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-14,1,3466.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-15,1,3469.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-16,1,3639.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-17,1,3608.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-18,1,3945.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-19,1,4637.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-20,1,3960.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-21,1,2959.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-22,1,2961.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-23,1,3031.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-24,1,3052.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-25,1,3246.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
2022-03-26,1,3264.0,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675,0.6174607118384389,0.30450260178938066,0.19962013261053893,1.1102230246251565e-16,-0.2531356748917675
