product_id,year,year_total,is_top,prop_dias_candidatos,tipo_outlier,decision_aplicada
1086,2024,420.9999999999926,False,0.040983606557377046,pico_aislado,suavizado_a015
1087,2022,898.8599999999815,False,0.03287671232876712,pico_aislado,suavizado_a015
1087,2023,895.0899999999883,False,0.0410958904109589,pico_aislado,suavizado_a015
1087,2024,927.9999999999837,False,0.040983606557377046,pico_aislado,suavizado_a015
1089,2022,601.9199999999876,False,0.03287671232876712,pico_aislado,suavizado_a015
1089,2023,617.789999999992,False,0.0410958904109589,pico_aislado,suavizado_a015
1089,2024,613.9999999999892,False,0.040983606557377046,pico_aislado,suavizado_a015
1092,2022,701.7599999999856,False,0.03287671232876712,pico_aislado,suavizado_a015
1092,2023,706.4299999999909,False,0.0410958904109589,pico_aislado,suavizado_a015
1092,2024,687.999999999988,False,0.040983606557377046,pico_aislado,suavizado_a015
1095,2022,532.309999999989,False,0.03287671232876712,pico_aislado,suavizado_a015
1095,2023,534.9899999999931,False,0.0410958904109589,pico_aislado,suavizado_a015
1095,2024,538.9999999999906,False,0.040983606557377046,pico_aislado,suavizado_a015
1096,2022,873.7799999999821,False,0.03287671232876712,pico_aislado,suavizado_a015
1096,2023,856.5499999999889,False,0.0410958904109589,pico_aislado,suavizado_a015
1096,2024,854.999999999985,False,0.040983606557377046,pico_aislado,suavizado_a015
1099,2022,823.9599999999831,False,0.03287671232876712,pico_aislado,suavizado_a015
1099,2023,827.4699999999893,False,0.0410958904109589,pico_aislado,suavizado_a015
1099,2024,824.9999999999856,False,0.040983606557377046,pico_aislado,suavizado_a015
1100,2022,595.0099999999878,False,0.03287671232876712,pico_aislado,suavizado_a015
1100,2023,521.3099999999932,False,0.0410958904109589,pico_aislado,suavizado_a015
1100,2024,493.9999999999913,False,0.040983606557377046,pico_aislado,suavizado_a015
1101,2022,648.5499999999867,False,0.03287671232876712,pico_aislado,suavizado_a015
1101,2023,667.2999999999913,False,0.0410958904109589,pico_aislado,suavizado_a015
1101,2024,632.9999999999889,False,0.040983606557377046,pico_aislado,suavizado_a015
1107,2022,440.539999999991,False,0.03287671232876712,pico_aislado,suavizado_a015
1107,2023,441.28999999999434,False,0.0410958904109589,pico_aislado,suavizado_a015
1107,2024,449.9999999999921,False,0.040983606557377046,pico_aislado,suavizado_a015
1112,2022,508.31999999998953,False,0.03287671232876712,pico_aislado,suavizado_a015
1112,2023,507.25999999999345,False,0.0410958904109589,pico_aislado,suavizado_a015
1112,2024,517.9999999999909,False,0.040983606557377046,pico_aislado,suavizado_a015
1113,2022,438.52999999999093,False,0.03287671232876712,pico_aislado,suavizado_a015
1113,2023,443.0999999999943,False,0.0410958904109589,pico_aislado,suavizado_a015
1113,2024,455.99999999999204,False,0.040983606557377046,pico_aislado,suavizado_a015
1116,2022,1257.5299999999743,False,0.03287671232876712,pico_aislado,suavizado_a015
1116,2023,1255.629999999984,False,0.0410958904109589,pico_aislado,suavizado_a015
1116,2024,1232.9999999999784,False,0.040983606557377046,pico_aislado,suavizado_a015
1117,2022,778.9299999999841,False,0.03287671232876712,pico_aislado,suavizado_a015
1117,2023,793.8299999999897,False,0.0410958904109589,pico_aislado,suavizado_a015
1117,2024,816.9999999999857,False,0.040983606557377046,pico_aislado,suavizado_a015
1125,2022,465.82999999999043,False,0.03287671232876712,pico_aislado,suavizado_a015
1125,2023,465.809999999994,False,0.0410958904109589,pico_aislado,suavizado_a015
1125,2024,464.99999999999187,False,0.040983606557377046,pico_aislado,suavizado_a015
1129,2022,584.9299999999881,False,0.03287671232876712,pico_aislado,suavizado_a015
1129,2023,574.9799999999926,False,0.0410958904109589,pico_aislado,suavizado_a015
1129,2024,570.99999999999,False,0.040983606557377046,pico_aislado,suavizado_a015
1131,2022,738.9499999999849,False,0.03287671232876712,pico_aislado,suavizado_a015
1131,2023,748.5499999999903,False,0.0410958904109589,pico_aislado,suavizado_a015
1131,2024,776.9999999999864,False,0.040983606557377046,pico_aislado,suavizado_a015
1136,2022,427.8999999999912,False,0.03287671232876712,pico_aislado,suavizado_a015
1136,2023,454.4199999999941,False,0.0410958904109589,pico_aislado,suavizado_a015
1136,2024,499.99999999999125,False,0.040983606557377046,pico_aislado,suavizado_a015
1138,2022,685.6499999999859,False,0.03287671232876712,pico_aislado,suavizado_a015
1138,2023,676.7499999999912,False,0.0410958904109589,pico_aislado,suavizado_a015
1138,2024,684.999999999988,False,0.040983606557377046,pico_aislado,suavizado_a015
1140,2022,475.38999999999027,False,0.03287671232876712,pico_aislado,suavizado_a015
1140,2023,484.18999999999374,False,0.0410958904109589,pico_aislado,suavizado_a015
1140,2024,485.9999999999915,False,0.040983606557377046,pico_aislado,suavizado_a015
1141,2022,417.1599999999915,False,0.03287671232876712,pico_aislado,suavizado_a015
1141,2023,419.4399999999946,False,0.0410958904109589,pico_aislado,suavizado_a015
1141,2024,422.9999999999926,False,0.040983606557377046,pico_aislado,suavizado_a015
1147,2022,456.35999999999063,False,0.03287671232876712,pico_aislado,suavizado_a015
1147,2023,455.37999999999414,False,0.0410958904109589,pico_aislado,suavizado_a015
1147,2024,474.99999999999164,False,0.040983606557377046,pico_aislado,suavizado_a015
1150,2022,506.1599999999896,False,0.03287671232876712,pico_aislado,suavizado_a015
1150,2023,495.1199999999936,False,0.0410958904109589,pico_aislado,suavizado_a015
1150,2024,470.99999999999176,False,0.040983606557377046,pico_aislado,suavizado_a015
1152,2022,462.3799999999905,False,0.03287671232876712,pico_aislado,suavizado_a015
1152,2023,468.13999999999396,False,0.0410958904109589,pico_aislado,suavizado_a015
1152,2024,446.99999999999216,False,0.040983606557377046,pico_aislado,suavizado_a015
1155,2022,695.8699999999857,False,0.03287671232876712,pico_aislado,suavizado_a015
1155,2023,696.729999999991,False,0.0410958904109589,pico_aislado,suavizado_a015
1155,2024,739.999999999987,False,0.040983606557377046,pico_aislado,suavizado_a015
1157,2022,365.4199999999925,False,0.03287671232876712,pico_aislado,suavizado_a015
1157,2023,360.17999999999535,False,0.0410958904109589,pico_aislado,suavizado_a015
1157,2024,341.99999999999403,False,0.040983606557377046,pico_aislado,suavizado_a015
1159,2022,448.9799999999908,False,0.03287671232876712,pico_aislado,suavizado_a015
1159,2023,440.8699999999943,False,0.0410958904109589,pico_aislado,suavizado_a015
1159,2024,433.9999999999924,False,0.040983606557377046,pico_aislado,suavizado_a015
1162,2022,33.40999999999929,False,0.03287671232876712,pico_aislado,suavizado_a015
1162,2023,32.84999999999956,False,0.0410958904109589,pico_aislado,suavizado_a015
1162,2024,30.999999999999456,False,0.040983606557377046,pico_aislado,suavizado_a015
1163,2022,464.9999999999905,False,0.03287671232876712,pico_aislado,suavizado_a015
1163,2023,464.44999999999396,False,0.0410958904109589,pico_aislado,suavizado_a015
1163,2024,456.999999999992,False,0.040983606557377046,pico_aislado,suavizado_a015
1169,2022,433.8799999999911,False,0.03287671232876712,pico_aislado,suavizado_a015
1169,2023,441.0299999999943,False,0.0410958904109589,pico_aislado,suavizado_a015
1169,2024,430.99999999999244,False,0.040983606557377046,pico_aislado,suavizado_a015
1170,2022,849.4299999999827,False,0.03287671232876712,pico_aislado,suavizado_a015
1170,2023,838.5799999999891,False,0.0410958904109589,pico_aislado,suavizado_a015
1170,2024,828.9999999999854,False,0.040983606557377046,pico_aislado,suavizado_a015
1174,2022,816.2099999999833,False,0.03287671232876712,pico_aislado,suavizado_a015
1174,2023,806.0899999999896,False,0.0410958904109589,pico_aislado,suavizado_a015
1174,2024,772.9999999999865,False,0.040983606557377046,pico_aislado,suavizado_a015
1176,2022,480.9199999999902,False,0.03287671232876712,pico_aislado,suavizado_a015
1176,2023,480.78999999999377,False,0.0410958904109589,pico_aislado,suavizado_a015
1176,2024,476.99999999999164,False,0.040983606557377046,pico_aislado,suavizado_a015
1177,2022,463.5099999999905,False,0.03287671232876712,pico_aislado,suavizado_a015
1177,2023,466.589999999994,False,0.0410958904109589,pico_aislado,suavizado_a015
1177,2024,443.9999999999922,False,0.040983606557377046,pico_aislado,suavizado_a015
1181,2022,499.3399999999898,False,0.03287671232876712,pico_aislado,suavizado_a015
1181,2023,494.4799999999936,False,0.0410958904109589,pico_aislado,suavizado_a015
1181,2024,501.9999999999912,False,0.040983606557377046,pico_aislado,suavizado_a015
1183,2022,509.55999999998954,False,0.03287671232876712,pico_aislado,suavizado_a015
1183,2023,482.44999999999374,False,0.0410958904109589,pico_aislado,suavizado_a015
1183,2024,445.9999999999922,False,0.040983606557377046,pico_aislado,suavizado_a015
1184,2022,505.5299999999896,False,0.03287671232876712,pico_aislado,suavizado_a015
1184,2023,553.1799999999929,False,0.0410958904109589,pico_aislado,suavizado_a015
1184,2024,616.9999999999892,False,0.040983606557377046,pico_aislado,suavizado_a015
1185,2022,563.5399999999884,False,0.03287671232876712,pico_aislado,suavizado_a015
1185,2023,566.7499999999927,False,0.0410958904109589,pico_aislado,suavizado_a015
1185,2024,580.9999999999899,False,0.040983606557377046,pico_aislado,suavizado_a015
1187,2022,464.06999999999044,False,0.03287671232876712,pico_aislado,suavizado_a015
1187,2023,474.36999999999387,False,0.0410958904109589,pico_aislado,suavizado_a015
1187,2024,477.99999999999164,False,0.040983606557377046,pico_aislado,suavizado_a015
1188,2022,895.6899999999816,False,0.03287671232876712,pico_aislado,suavizado_a015
1188,2023,876.4299999999887,False,0.0410958904109589,pico_aislado,suavizado_a015
1188,2024,847.9999999999851,False,0.040983606557377046,pico_aislado,suavizado_a015
1194,2022,154.45999999999682,False,0.03287671232876712,pico_aislado,suavizado_a015
1194,2023,152.32999999999805,False,0.0410958904109589,pico_aislado,suavizado_a015
1194,2024,147.9999999999974,False,0.040983606557377046,pico_aislado,suavizado_a015
1197,2022,522.4499999999894,False,0.03287671232876712,pico_aislado,suavizado_a015
1197,2023,584.6399999999924,False,0.0410958904109589,pico_aislado,suavizado_a015
1197,2024,626.999999999989,False,0.040983606557377046,pico_aislado,suavizado_a015
1201,2022,747.9899999999847,False,0.03287671232876712,pico_aislado,suavizado_a015
1201,2023,728.3699999999906,False,0.0410958904109589,pico_aislado,suavizado_a015
1201,2024,734.9999999999872,False,0.040983606557377046,pico_aislado,suavizado_a015
1204,2022,443.55999999999096,False,0.03287671232876712,pico_aislado,suavizado_a015
1204,2023,439.10999999999433,False,0.0410958904109589,pico_aislado,suavizado_a015
1204,2024,430.99999999999244,False,0.040983606557377046,pico_aislado,suavizado_a015
1206,2022,607.6999999999877,False,0.03287671232876712,pico_aislado,suavizado_a015
1206,2023,604.0199999999921,False,0.0410958904109589,pico_aislado,suavizado_a015
1206,2024,608.9999999999893,False,0.040983606557377046,pico_aislado,suavizado_a015
1207,2022,494.36999999998983,False,0.03287671232876712,pico_aislado,suavizado_a015
1207,2023,500.54999999999353,False,0.0410958904109589,pico_aislado,suavizado_a015
1207,2024,493.9999999999913,False,0.040983606557377046,pico_aislado,suavizado_a015
1210,2022,906.7299999999814,False,0.03287671232876712,pico_aislado,suavizado_a015
1210,2023,905.3799999999883,False,0.0410958904109589,pico_aislado,suavizado_a015
1210,2024,866.9999999999849,False,0.040983606557377046,pico_aislado,suavizado_a015
1215,2022,914.2999999999812,False,0.03287671232876712,pico_aislado,suavizado_a015
1215,2023,911.4099999999883,False,0.0410958904109589,pico_aislado,suavizado_a015
1215,2024,879.9999999999845,False,0.040983606557377046,pico_aislado,suavizado_a015
1221,2022,787.769999999984,False,0.03287671232876712,pico_aislado,suavizado_a015
1221,2023,794.8599999999898,False,0.0410958904109589,pico_aislado,suavizado_a015
1221,2024,768.9999999999866,False,0.040983606557377046,pico_aislado,suavizado_a015
1222,2022,422.57999999999134,False,0.03287671232876712,pico_aislado,suavizado_a015
1222,2023,435.1599999999944,False,0.0410958904109589,pico_aislado,suavizado_a015
1222,2024,405.9999999999929,False,0.040983606557377046,pico_aislado,suavizado_a015
1225,2022,1278.419999999974,False,0.03287671232876712,pico_aislado,suavizado_a015
1225,2023,1284.2699999999834,False,0.0410958904109589,pico_aislado,suavizado_a015
1225,2024,1242.9999999999782,False,0.040983606557377046,pico_aislado,suavizado_a015
1229,2022,405.7799999999916,False,0.03287671232876712,pico_aislado,suavizado_a015
1229,2023,442.61999999999426,False,0.0410958904109589,pico_aislado,suavizado_a015
1229,2024,497.9999999999913,False,0.040983606557377046,pico_aislado,suavizado_a015
1233,2022,843.5799999999828,False,0.03287671232876712,pico_aislado,suavizado_a015
1233,2023,863.2299999999889,False,0.0410958904109589,pico_aislado,suavizado_a015
1233,2024,851.9999999999851,False,0.040983606557377046,pico_aislado,suavizado_a015
1234,2022,913.6599999999813,False,0.03287671232876712,pico_aislado,suavizado_a015
1234,2023,915.9699999999882,False,0.0410958904109589,pico_aislado,suavizado_a015
1234,2024,860.9999999999849,False,0.040983606557377046,pico_aislado,suavizado_a015
1235,2022,796.9499999999838,False,0.03287671232876712,pico_aislado,suavizado_a015
1235,2023,802.3199999999896,False,0.0410958904109589,pico_aislado,suavizado_a015
1235,2024,813.9999999999857,False,0.040983606557377046,pico_aislado,suavizado_a015
1238,2022,375.28999999999235,False,0.03287671232876712,pico_aislado,suavizado_a015
1238,2023,366.8599999999953,False,0.0410958904109589,pico_aislado,suavizado_a015
1238,2024,374.9999999999934,False,0.040983606557377046,pico_aislado,suavizado_a015
1240,2022,672.4999999999862,False,0.03287671232876712,pico_aislado,suavizado_a015
1240,2023,666.2399999999914,False,0.0410958904109589,pico_aislado,suavizado_a015
1240,2024,671.9999999999882,False,0.040983606557377046,pico_aislado,suavizado_a015
1243,2022,961.3099999999802,False,0.03287671232876712,pico_aislado,suavizado_a015
1243,2023,963.9199999999876,False,0.0410958904109589,pico_aislado,suavizado_a015
1243,2024,918.9999999999839,False,0.040983606557377046,pico_aislado,suavizado_a015
1245,2022,923.889999999981,False,0.03287671232876712,pico_aislado,suavizado_a015
1245,2023,936.689999999988,False,0.0410958904109589,pico_aislado,suavizado_a015
1245,2024,936.9999999999836,False,0.040983606557377046,pico_aislado,suavizado_a015
1248,2022,1090.1299999999776,False,0.03287671232876712,pico_aislado,suavizado_a015
1248,2023,991.4799999999872,False,0.0410958904109589,pico_aislado,suavizado_a015
1248,2024,886.9999999999845,False,0.040983606557377046,pico_aislado,suavizado_a015
1250,2022,936.1199999999808,False,0.03287671232876712,pico_aislado,suavizado_a015
1250,2023,936.849999999988,False,0.0410958904109589,pico_aislado,suavizado_a015
1250,2024,893.9999999999843,False,0.040983606557377046,pico_aislado,suavizado_a015
1251,2022,175.5899999999964,False,0.03287671232876712,pico_aislado,suavizado_a015
1251,2023,158.32999999999794,False,0.0410958904109589,pico_aislado,suavizado_a015
1251,2024,150.99999999999736,False,0.040983606557377046,pico_aislado,suavizado_a015
1252,2022,458.8999999999906,False,0.03287671232876712,pico_aislado,suavizado_a015
1252,2023,458.3199999999941,False,0.0410958904109589,pico_aislado,suavizado_a015
1252,2024,480.9999999999916,False,0.040983606557377046,pico_aislado,suavizado_a015
1253,2022,1228.1299999999749,False,0.03287671232876712,pico_aislado,suavizado_a015
1253,2023,1234.129999999984,False,0.0410958904109589,pico_aislado,suavizado_a015
1253,2024,1196.999999999979,False,0.040983606557377046,pico_aislado,suavizado_a015
1254,2022,432.3299999999911,False,0.03287671232876712,pico_aislado,suavizado_a015
1254,2023,427.0699999999945,False,0.0410958904109589,pico_aislado,suavizado_a015
1254,2024,427.9999999999925,False,0.040983606557377046,pico_aislado,suavizado_a015
1256,2022,521.8999999999893,False,0.03287671232876712,pico_aislado,suavizado_a015
1256,2023,512.1299999999934,False,0.0410958904109589,pico_aislado,suavizado_a015
1256,2024,511.999999999991,False,0.040983606557377046,pico_aislado,suavizado_a015
1258,2022,405.6399999999917,False,0.03287671232876712,pico_aislado,suavizado_a015
1258,2023,412.7899999999947,False,0.0410958904109589,pico_aislado,suavizado_a015
1258,2024,416.99999999999267,False,0.040983606557377046,pico_aislado,suavizado_a015
1262,2022,371.1499999999924,False,0.03287671232876712,pico_aislado,suavizado_a015
1262,2023,372.76999999999515,False,0.0410958904109589,pico_aislado,suavizado_a015
1262,2024,387.99999999999324,False,0.040983606557377046,pico_aislado,suavizado_a015
1265,2022,182.06999999999624,False,0.03287671232876712,pico_aislado,suavizado_a015
1265,2023,185.2599999999976,False,0.0410958904109589,pico_aislado,suavizado_a015
1265,2024,188.99999999999667,False,0.040983606557377046,pico_aislado,suavizado_a015
1266,2022,362.69999999999254,False,0.03287671232876712,pico_aislado,suavizado_a015
1266,2023,413.80999999999466,False,0.0410958904109589,pico_aislado,suavizado_a015
1266,2024,437.9999999999923,False,0.040983606557377046,pico_aislado,suavizado_a015
1268,2022,818.5299999999831,False,0.03287671232876712,pico_aislado,suavizado_a015
1268,2023,825.1299999999894,False,0.0410958904109589,pico_aislado,suavizado_a015
1268,2024,818.9999999999857,False,0.040983606557377046,pico_aislado,suavizado_a015
1270,2022,21.809999999999533,False,0.03287671232876712,pico_aislado,suavizado_a015
1270,2023,21.729999999999702,False,0.0410958904109589,pico_aislado,suavizado_a015
1270,2024,22.999999999999588,False,0.040983606557377046,pico_aislado,suavizado_a015
1272,2022,248.78999999999488,False,0.03287671232876712,pico_aislado,suavizado_a015
1272,2023,242.26999999999688,False,0.0410958904109589,pico_aislado,suavizado_a015
1272,2024,236.99999999999585,False,0.040983606557377046,pico_aislado,suavizado_a015
1274,2022,1033.209999999979,False,0.03287671232876712,pico_aislado,suavizado_a015
1274,2023,1013.8499999999868,False,0.0410958904109589,pico_aislado,suavizado_a015
1274,2024,1005.9999999999825,False,0.040983606557377046,pico_aislado,suavizado_a015
1276,2022,410.27999999999156,False,0.03287671232876712,pico_aislado,suavizado_a015
1276,2023,418.9399999999946,False,0.0410958904109589,pico_aislado,suavizado_a015
1276,2024,417.99999999999267,False,0.040983606557377046,pico_aislado,suavizado_a015
1277,2022,470.28999999999036,False,0.03287671232876712,pico_aislado,suavizado_a015
1277,2023,466.229999999994,False,0.0410958904109589,pico_aislado,suavizado_a015
1277,2024,434.9999999999924,False,0.040983606557377046,pico_aislado,suavizado_a015
1282,2022,979.7399999999799,False,0.03287671232876712,pico_aislado,suavizado_a015
1282,2023,982.5499999999872,False,0.0410958904109589,pico_aislado,suavizado_a015
1282,2024,930.9999999999836,False,0.040983606557377046,pico_aislado,suavizado_a015
1289,2022,954.1699999999805,False,0.03287671232876712,pico_aislado,suavizado_a015
1289,2023,951.8499999999876,False,0.0410958904109589,pico_aislado,suavizado_a015
1289,2024,933.9999999999836,False,0.040983606557377046,pico_aislado,suavizado_a015
1291,2022,664.8899999999863,False,0.03287671232876712,pico_aislado,suavizado_a015
1291,2023,662.6199999999915,False,0.0410958904109589,pico_aislado,suavizado_a015
1291,2024,677.9999999999881,False,0.040983606557377046,pico_aislado,suavizado_a015
1292,2022,496.23999999998983,False,0.03287671232876712,pico_aislado,suavizado_a015
1292,2023,484.9699999999937,False,0.0410958904109589,pico_aislado,suavizado_a015
1292,2024,458.999999999992,False,0.040983606557377046,pico_aislado,suavizado_a015
1296,2022,620.4699999999873,False,0.03287671232876712,pico_aislado,suavizado_a015
1296,2023,604.9199999999922,False,0.0410958904109589,pico_aislado,suavizado_a015
1296,2024,602.9999999999894,False,0.040983606557377046,pico_aislado,suavizado_a015
1300,2022,454.2399999999907,False,0.03287671232876712,pico_aislado,suavizado_a015
1300,2023,452.0699999999942,False,0.0410958904109589,pico_aislado,suavizado_a015
1300,2024,441.9999999999922,False,0.040983606557377046,pico_aislado,suavizado_a015
1301,2022,572.4699999999883,False,0.03287671232876712,pico_aislado,suavizado_a015
1301,2023,528.9399999999932,False,0.0410958904109589,pico_aislado,suavizado_a015
1301,2024,486.9999999999915,False,0.040983606557377046,pico_aislado,suavizado_a015
1302,2022,652.2599999999866,False,0.03287671232876712,pico_aislado,suavizado_a015
1302,2023,653.7199999999916,False,0.0410958904109589,pico_aislado,suavizado_a015
1302,2024,617.9999999999892,False,0.040983606557377046,pico_aislado,suavizado_a015
1305,2022,1164.599999999976,False,0.03287671232876712,pico_aislado,suavizado_a015
1305,2023,1182.8899999999846,False,0.0410958904109589,pico_aislado,suavizado_a015
1305,2024,1259.999999999978,False,0.040983606557377046,pico_aislado,suavizado_a015
1306,2022,926.1299999999811,False,0.03287671232876712,pico_aislado,suavizado_a015
1306,2023,850.169999999989,False,0.0410958904109589,pico_aislado,suavizado_a015
1306,2024,776.9999999999864,False,0.040983606557377046,pico_aislado,suavizado_a015
1307,2022,598.6399999999877,False,0.03287671232876712,pico_aislado,suavizado_a015
1307,2023,595.7999999999922,False,0.0410958904109589,pico_aislado,suavizado_a015
1307,2024,585.9999999999898,False,0.040983606557377046,pico_aislado,suavizado_a015
1311,2022,1019.8699999999791,False,0.03287671232876712,pico_aislado,suavizado_a015
1311,2023,936.6099999999878,False,0.0410958904109589,pico_aislado,suavizado_a015
1311,2024,874.9999999999847,False,0.040983606557377046,pico_aislado,suavizado_a015
1312,2022,519.3899999999893,False,0.03287671232876712,pico_aislado,suavizado_a015
1312,2023,483.5299999999937,False,0.0410958904109589,pico_aislado,suavizado_a015
1312,2024,461.9999999999919,False,0.040983606557377046,pico_aislado,suavizado_a015
1313,2022,528.8499999999892,False,0.03287671232876712,pico_aislado,suavizado_a015
1313,2023,520.9199999999934,False,0.0410958904109589,pico_aislado,suavizado_a015
1313,2024,548.9999999999903,False,0.040983606557377046,pico_aislado,suavizado_a015
1320,2022,556.4099999999886,False,0.03287671232876712,pico_aislado,suavizado_a015
1320,2023,549.239999999993,False,0.0410958904109589,pico_aislado,suavizado_a015
1320,2024,549.9999999999903,False,0.040983606557377046,pico_aislado,suavizado_a015
1323,2022,486.1599999999901,False,0.03287671232876712,pico_aislado,suavizado_a015
1323,2023,478.8699999999938,False,0.0410958904109589,pico_aislado,suavizado_a015
1323,2024,468.99999999999176,False,0.040983606557377046,pico_aislado,suavizado_a015
